grain_id,class,class_frac,area_px,equiv_diam_px,centroid_row,centroid_col,bbox_r0,bbox_c0,bbox_r1,bbox_c1,major_px,minor_px,solidity,frac_Monazite & Xenotime,frac_Zircon,frac_Rutile,frac_Ilmenite,frac_Iron Oxides,frac_Biotite,frac_Quartz,frac_Chromite,frac_Orthoclase,frac_Carpholite,frac_Garnet-Spessartine,frac_Pseudobrookite,frac_Illite,frac_Calderite,frac_Topaz,frac_Tourmaline,frac_Unknown
2864,Zircon,1.0,944,34.668979365276876,2178.8824152542375,1700.227754237288,2155,1689,2207,1715,50.30808911623424,24.875505252040153,0.87569573283859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,Rutile,0.9470899470899471,1323,41.04261099984527,2188.5925925925926,1835.9024943310658,2167,1813,2209,1862,45.91785332258206,38.5059497527998,0.8607677293428757,0.0,0.0,0.9470899470899471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291005291005291
2866,Rutile,0.9470061940812113,1453,43.01182463579279,2189.308327598073,2629.1610461114933,2172,2600,2208,2658,58.43328696958729,34.54050472701207,0.8742478941034898,0.0,0.0,0.9470061940812113,0.05299380591878871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,Zircon,1.0,855,32.99423905394037,2188.3461988304093,308.08654970760233,2173,292,2208,329,34.74161247482604,32.668785064686325,0.9323882224645583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,Ilmenite,1.0,543,26.29389801439097,2188.4696132596687,1210.8747697974218,2174,1195,2201,1229,32.46390375381531,23.96303502889924,0.8578199052132701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,Zircon,1.0,1489,43.54140193092842,2188.2518468770986,2168.3096037609134,2167,2148,2223,2190,51.120426373666426,40.24595779858306,0.8346412556053812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,Rutile,1.0,1549,44.40999949104669,2181.6759199483536,2955.5932859909617,2155,2934,2212,2981,52.257180634668565,42.2372719798557,0.8278995189738108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,Illite,0.8763796909492274,453,24.016192740836935,2178.3311258278145,8.635761589403973,2156,0,2193,22,34.94943521965564,21.16314007740489,0.75,0.0,0.0,0.12362030905077263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8763796909492274,0.0,0.0,0.0,0.0
2872,Zircon,1.0,964,35.03431062722223,2189.308091286307,993.2188796680498,2172,973,2206,1011,39.652715948645636,31.984684063258346,0.9506903353057199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873,Zircon,1.0,870,33.282403818227905,2190.92183908046,1051.0620689655173,2173,1033,2210,1067,35.77886894210174,31.7044984066338,0.9157894736842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,Zircon,1.0,526,25.879026267050612,2188.2205323193916,2298.790874524715,2170,2286,2203,2315,30.72894698904704,24.20231452383637,0.8566775244299675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,Zircon,1.0,533,26.05065598682386,2185.5046904315195,2518.1031894934335,2170,2501,2200,2536,38.02483464323715,18.998897724886486,0.8809917355371901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,Rutile,1.0,1258,40.021685962448345,2189.8481717011127,2924.120031796502,2169,2903,2214,2941,46.07544129312141,36.82368490491677,0.899856938483548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,Zircon,1.0,637,28.479002615897535,2191.7927786499217,2067.3516483516482,2174,2054,2208,2084,33.017975263101924,26.110654488918378,0.8798342541436464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,Rutile,1.0,407,22.764193258431348,2194.054054054054,2245.3734643734642,2184,2233,2210,2261,24.66685878912647,23.642295478730542,0.7767175572519084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,Rutile,0.9407616361071932,2127,52.04018170271594,2195.3206393982136,846.62341325811,2173,816,2218,879,62.89606747033308,43.30191076493134,0.9470169189670525,0.0,0.0,0.9407616361071932,0.016455101081335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04278326281147156
2881,Rutile,0.8627450980392157,153,13.957279475043833,2193.967320261438,1441.4313725490197,2188,1433,2201,1450,18.60126356441755,11.783111948895812,0.8095238095238095,0.0,0.0,0.8627450980392157,0.0,0.0,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,Illite,1.0,209,16.312788383647018,2189.6363636363635,1482.401913875598,2176,1470,2202,1496,35.280481353578146,14.89368411531811,0.5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2885,Zircon,1.0,649,28.745999104799274,2189.53312788906,625.8443759630201,2171,613,2211,638,42.34800435448831,20.354891050852856,0.9001386962552012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,Zircon,1.0,2016,50.664098947737024,2196.8000992063494,578.5873015873016,2167,551,2230,603,67.25229771757456,39.798426607633274,0.8987962550156041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,Illite,1.0,124,12.565098628628435,2198.9032258064517,1461.8709677419354,2191,1455,2208,1468,14.997408809550437,11.681949645568213,0.8266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2888,Zircon,0.9678824169842134,1837,48.36259963730748,2195.4278715296678,98.80620577027763,2171,74,2223,126,56.900470827100335,42.932713357294006,0.8926141885325559,0.0,0.9678824169842134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032117583015786606
2889,Zircon,1.0,570,26.939683377854365,2203.343859649123,612.0035087719298,2186,602,2221,626,36.85041985970924,20.465807208337704,0.8892355694227769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,Rutile,1.0,362,21.468877828012552,2196.685082872928,2690.533149171271,2182,2679,2210,2706,35.03474070118994,14.942288634406465,0.8116591928251121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,Zircon,1.0,3095,62.77480697664732,2184.8138933764135,916.1596122778675,2138,888,2224,941,96.59863444477304,43.63368442604612,0.927757793764988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,Rutile,0.9411764705882353,459,24.17471718621419,2190.849673202614,1141.5795206971677,2179,1128,2207,1161,35.5035893237284,21.076676633604496,0.713841368584759,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,Ilmenite,1.0,530,25.977239243415305,2206.567924528302,1132.5377358490566,2190,1113,2219,1153,42.1795860950365,21.594222407387235,0.6583850931677019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
