grain_id,class,class_frac,area_px,equiv_diam_px,centroid_row,centroid_col,bbox_r0,bbox_c0,bbox_r1,bbox_c1,major_px,minor_px,solidity,frac_Monazite & Xenotime,frac_Zircon,frac_Rutile,frac_Ilmenite,frac_Iron Oxides,frac_Biotite,frac_Quartz,frac_Chromite,frac_Orthoclase,frac_Carpholite,frac_Garnet-Spessartine,frac_Pseudobrookite,frac_Illite,frac_Calderite,frac_Topaz,frac_Tourmaline,frac_Unknown
733,Illite,1.0,321,20.216574731145414,1058.1806853582555,3748.7196261682243,1048,3733,1070,3762,29.1236363381932,17.209069688837275,0.7985074626865671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
734,Zircon,0.9932363189178111,4879,78.8171030853257,1075.417093666735,515.377331420373,1031,479,1121,556,103.26387586268882,62.31248938428666,0.9099216710182768,0.0,0.9932363189178111,0.0,0.0,0.006763681082188973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,Rutile,1.0,723,30.340603007249587,1068.67081604426,1445.6348547717841,1054,1421,1087,1472,53.20089402740978,21.823629714130313,0.6931927133269415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,Zircon,1.0,7004,94.43394395727142,1053.5025699600228,3418.240148486579,995,3375,1110,3461,115.32952758962823,78.2852211397721,0.9287892852406843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,Zircon,1.0,104,11.507254783503184,1070.298076923077,990.8942307692307,1062,987,1080,997,18.03262414185533,7.941664100725602,0.832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,Illite,1.0,491,25.003212122944625,1067.112016293279,3725.244399185336,1051,3714,1083,3737,31.706256810487634,20.4006908177512,0.8690265486725663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
739,Zircon,0.9596150217022079,5299,82.13949322677628,1060.8752594829214,4339.184185695414,1017,4293,1108,4387,98.61924860459828,69.73800811387852,0.9575352367184676,0.0,0.9596150217022079,0.0,0.0,0.0,0.0,0.007926023778071334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324589545197207
740,Zircon,1.0,4282,73.83773920263246,1067.7898178421299,851.0397010742644,1028,818,1106,888,79.97304322531583,69.6945810967842,0.9359562841530055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Zircon,1.0,5195,81.32944998522473,1063.7786333012511,4015.868142444658,999,3978,1120,4058,124.0965467558217,55.29700068894214,0.943859011627907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Rutile,0.9425987449243263,5418,83.0566785597348,1072.3504983388705,607.8239202657808,1022,560,1117,665,101.49358091853597,83.5798039592158,0.7572327044025158,0.0,0.0,0.9425987449243263,0.0,0.0,0.0,0.05740125507567368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Quartz,1.0,342,20.867389014906145,1064.514619883041,624.2631578947369,1051,607,1089,643,43.452034737436854,24.19612570089895,0.40425531914893614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Quartz,1.0,116,12.153015559492998,1079.146551724138,568.5086206896551,1073,561,1087,576,19.53973726886933,8.513197374225761,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Quartz,1.0,116,12.153015559492998,1080.551724137931,650.1206896551724,1071,641,1092,656,23.14472438374561,9.53637367428645,0.6073298429319371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
